"Report Date/Time: 08/07/2015 01:29 PM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","ACTIVE","","","","","",""
"","","Precincts","Date/Period","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","","TOTALS","177","4","","16,621","159","475","8,915","21,311","47,485"
"","","Congressional District 4","","","","","","","","","",""
"","","","Gila","17","1","","686","6","26","1,335","1,300","3,354"
"","","","La Paz","11","0","","552","8","14","568","851","1,993"
"","","","Maricopa","18","0","","464","10","15","922","1,061","2,472"
"","","","Mohave","71","1","","4,256","23","121","5,491","8,855","18,747"
"","","","Pinal","41","1","","4,373","35","146","5,124","8,751","18,430"
"","","","Yavapai","38","4","","2,472","44","169","4,420","6,492","13,601"
"","","","Yuma","15","1","","1,868","4","60","2,821","3,687","8,441"
"","","","TOTALS","211","8","","14,671","130","551","20,681","30,997","67,038"
"","","Congressional District 5","","","","","","","","","",""
"","","","Maricopa","113","5","","9,870","118","489","14,888","19,185","44,555"
"","","","TOTALS","113","5","","9,870","118","489","14,888","19,185","44,555"
"","","Congressional District 6","","","","","","","","","",""
"","","","Maricopa","156","7","","9,104","136","478","11,757","17,487","38,969"
"","","","TOTALS","156","7","","9,104","136","478","11,757","17,487","38,969"
"","","Congressional District 7","","","","","","","","","",""
"","","","Maricopa","105","4","","13,781","92","492","4,335","16,338","35,042"
"","","","TOTALS","105","4","","13,781","92","492","4,335","16,338","35,042"
"","","Congressional District 8","","","","","","","","","",""
"","","","Maricopa","142","6","","10,739","87","420","13,600","18,808","43,660"
"","","","TOTALS","142","6","","10,739","87","420","13,600","18,808","43,660"
"","","Congressional District 9","","","","","","","","","",""
"","","","Maricopa","141","11","","15,175","256","846","11,229","24,298","51,815"
"","","","TOTALS","141","11","","15,175","256","846","11,229","24,298","51,815"
"","","","STATE TOTALS","1,566","62","","125,908","1,407","4,949","115,444","197,394","445,164"
"Report Date/Time: 08/07/2015 01:29 PM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 8"
"","","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 1","","","","","","","","","",""
