"Report Date/Time: 05/01/2015 01:31 PM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","","","","","2015 April Voter Registration - April 1, 2015","","","","","",""
"","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","ACTIVE","","","","","",""
"","","Precincts","Date/Period","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","","Pinal","51","3","","6,132","25","122","4,376","8,657","19,315"
"","","","TOTALS","69","3","","6,675","26","132","4,773","9,248","20,857"
"","","Legislative District 9","","","","","","","","","",""
"","","","Pima","57","3","","6,027","98","237","4,723","7,443","18,531"
"","","","TOTALS","57","3","","6,027","98","237","4,723","7,443","18,531"
"","","Legislative District 10","","","","","","","","","",""
"","","","Pima","49","5","","5,153","80","174","4,043","6,719","16,174"
"","","","TOTALS","49","5","","5,153","80","174","4,043","6,719","16,174"
"","","Legislative District 11","","","","","","","","","",""
"","","","Pima","34","2","","2,254","24","93","3,156","3,559","9,088"
"","","","Pinal","27","1","","2,948","16","89","2,601","4,638","10,293"
"","","","TOTALS","61","3","","5,202","40","182","5,757","8,197","19,381"
"","","Legislative District 12","","","","","","","","","",""
"","","","Maricopa","34","3","","3,728","32","193","6,786","7,869","18,611"
"","","","Pinal","1","0","","44","1","4","64","78","191"
"","","","TOTALS","35","3","","3,772","33","197","6,850","7,947","18,802"
"Report Date/Time: 05/01/2015 01:31 PM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 9"
"","","","","","","2015 April Voter Registration - April 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 13","","","","","","","","","",""
"","","","Maricopa","29","0","","2,521","18","91","3,407","5,223","11,260"
"","","","Yavapai","0","0","","0","0","0","0","0","0"
"","","","Yuma","21","1","","2,386","10","89","3,474","4,744","10,704"
"","","","TOTALS","50","1","","4,907","28","180","6,881","9,967","21,964"
"","","Legislative District 14","","","","","","","","","",""
"","","","Cochise","49","1","","2,276","24","76","2,814","4,105","9,296"
"","","","Graham","20","0","","481","2","18","932","738","2,171"
"","","","Greenlee","8","0","","107","0","2","62","99","270"
"","","","Pima","17","1","","615","3","32","1,029","1,121","2,801"
"","","","TOTALS","94","2","","3,479","29","128","4,837","6,063","14,538"
"","","Legislative District 15","","","","","","","","","",""
"","","","Maricopa","42","6","","4,378","59","240","6,575","9,058","20,316"
"","","","TOTALS","42","6","","4,378","59","240","6,575","9,058","20,316"
"","","Legislative District 16","","","","","","","","","",""
"","","","Maricopa","19","1","","2,530","19","122","3,540","5,208","11,420"
"","","","Pinal","21","0","","2,316","14","72","2,661","4,477","9,540"
"","","","TOTALS","40","1","","4,846","33","194","6,201","9,685","20,960"
"","","Legislative District 17","","","","","","","","","",""
"","","","Maricopa","39","3","","4,228","48","195","4,862","7,857","17,193"
"","","","TOTALS","39","3","","4,228","48","195","4,862","7,857","17,193"
"","","Legislative District 18","","","","","","","","","",""
"","","","Maricopa","42","4","","5,849","81","266","5,248","9,355","20,803"
"","","","TOTALS","42","4","","5,849","81","266","5,248","9,355","20,803"
"","","Legislative District 19","","","","","","","","","",""
"","","","Maricopa","28","2","","5,775","30","237","2,449","8,121","16,614"
"","","","TOTALS","28","2","","5,775","30","237","2,449","8,121","16,614"
"","","Legislative District 20","","","","","","","","","",""
"","","","Maricopa","47","2","","5,956","46","286","5,727","10,850","22,867"
"","","","TOTALS","47","2","","5,956","46","286","5,727","10,850","22,867"
"","","Legislative District 21","","","","","","","","","",""
"","","","Maricopa","42","1","","4,942","26","143","5,484","8,196","18,792"
"","","","TOTALS","42","1","","4,942","26","143","5,484","8,196","18,792"
"","","Legislative District 22","","","","","","","","","",""
"","","","Maricopa","48","0","","3,655","28","131","5,994","7,115","16,923"
"","","","TOTALS","48","0","","3,655","28","131","5,994","7,115","16,923"
"","","Legislative District 23","","","","","","","","","",""
"","","","Maricopa","57","1","","4,159","44","214","6,474","8,641","19,533"
"","","","TOTALS","57","1","","4,159","44","214","6,474","8,641","19,533"
"","","Legislative District 24","","","","","","","","","",""
"","","","Maricopa","40","1","","8,855","124","391","4,118","11,628","25,117"
"","","","TOTALS","40","1","","8,855","124","391","4,118","11,628","25,117"
"","","Legislative District 25","","","","","","","","","",""
"","","","Maricopa","37","3","","4,555","58","216","6,193","8,653","19,678"
"","","","TOTALS","37","3","","4,555","58","216","6,193","8,653","19,678"
"","","Legislative District 26","","","","","","","","","",""
"","","","Maricopa","34","3","","6,729","113","411","4,488","12,495","24,239"
"","","","TOTALS","34","3","","6,729","113","411","4,488","12,495","24,239"
"","","Legislative District 27","","","","","","","","","",""
"","","","Maricopa","35","0","","6,726","30","200","2,110","7,963","17,029"
"","","","TOTALS","35","0","","6,726","30","200","2,110","7,963","17,029"
"","","Legislative District 28","","","","","","","","","",""
"","","","Maricopa","57","0","","5,870","51","294","5,537","9,203","20,955"
"","","","TOTALS","57","0","","5,870","51","294","5,537","9,203","20,955"
"Report Date/Time: 05/01/2015 01:31 PM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 10"
"","","","","","","2015 April Voter Registration - April 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 29","","","","","","","","","",""
"","","","Maricopa","33","1","","5,213","25","311","2,449","7,299","15,298"
"","","","TOTALS","33","1","","5,213","25","311","2,449","7,299","15,298"
"","","Legislative District 30","","","","","","","","","",""
"","","","Maricopa","29","1","","5,683","37","299","2,758","8,067","16,845"
"","","","TOTALS","29","1","","5,683","37","299","2,758","8,067","16,845"
"","","","STATE TOTALS","1,566","61","","154,094","1,534","6,310","140,885","246,009","548,893"
