"","","","Maricopa","34","4","","3,762","24","194","6,897","7,953","18,834"
"","","","Pinal","1","0","","42","2","4","62","76","186"
"","","","TOTALS","35","4","","3,804","26","198","6,959","8,029","19,020"
"Report Date/Time: 02/04/2015 11:18 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 9"
"","","","","","","2015 January Voter Registration - January 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 13","","","","","","","","","",""
"","","","Maricopa","29","0","","2,535","12","91","3,435","5,249","11,322"
"","","","Yavapai","0","0","","0","0","0","0","0","0"
"","","","Yuma","21","0","","1,816","10","60","2,548","3,343","7,777"
"","","","TOTALS","50","0","","4,351","22","151","5,983","8,592","19,099"
"","","Legislative District 14","","","","","","","","","",""
"","","","Cochise","49","2","","2,474","29","73","3,004","4,367","9,949"
"","","","Graham","20","0","","510","2","20","978","775","2,285"
"","","","Greenlee","8","0","","174","0","3","101","155","433"
"","","","Pima","17","1","","432","2","22","704","804","1,965"
"","","","TOTALS","94","3","","3,590","33","118","4,787","6,101","14,632"
"","","Legislative District 15","","","","","","","","","",""
"","","","Maricopa","42","6","","4,431","51","242","6,690","9,146","20,566"
"","","","TOTALS","42","6","","4,431","51","242","6,690","9,146","20,566"
"","","Legislative District 16","","","","","","","","","",""
"","","","Maricopa","19","1","","2,556","18","122","3,612","5,283","11,592"
"","","","Pinal","21","0","","2,210","14","66","2,506","4,257","9,053"
"","","","TOTALS","40","1","","4,766","32","188","6,118","9,540","20,645"
"","","Legislative District 17","","","","","","","","","",""
"","","","Maricopa","39","3","","4,269","38","203","4,946","7,928","17,387"
"","","","TOTALS","39","3","","4,269","38","203","4,946","7,928","17,387"
"","","Legislative District 18","","","","","","","","","",""
"","","","Maricopa","42","4","","5,882","67","267","5,318","9,419","20,957"
"","","","TOTALS","42","4","","5,882","67","267","5,318","9,419","20,957"
"","","Legislative District 19","","","","","","","","","",""
"","","","Maricopa","28","3","","5,767","25","243","2,492","8,139","16,669"
"","","","TOTALS","28","3","","5,767","25","243","2,492","8,139","16,669"
"","","Legislative District 20","","","","","","","","","",""
"","","","Maricopa","47","2","","5,996","37","290","5,803","10,903","23,031"
"","","","TOTALS","47","2","","5,996","37","290","5,803","10,903","23,031"
"","","Legislative District 21","","","","","","","","","",""
"","","","Maricopa","42","1","","4,995","23","142","5,592","8,325","19,078"
"","","","TOTALS","42","1","","4,995","23","142","5,592","8,325","19,078"
"","","Legislative District 22","","","","","","","","","",""
"","","","Maricopa","48","0","","3,590","19","133","6,069","7,066","16,877"
"","","","TOTALS","48","0","","3,590","19","133","6,069","7,066","16,877"
"","","Legislative District 23","","","","","","","","","",""
"","","","Maricopa","57","1","","4,190","33","217","6,575","8,723","19,739"
"","","","TOTALS","57","1","","4,190","33","217","6,575","8,723","19,739"
"","","Legislative District 24","","","","","","","","","",""
"","","","Maricopa","40","1","","8,902","110","398","4,189","11,758","25,358"
"","","","TOTALS","40","1","","8,902","110","398","4,189","11,758","25,358"
"","","Legislative District 25","","","","","","","","","",""
"","","","Maricopa","37","3","","4,608","52","218","6,282","8,764","19,927"
"","","","TOTALS","37","3","","4,608","52","218","6,282","8,764","19,927"
"","","Legislative District 26","","","","","","","","","",""
"","","","Maricopa","34","3","","6,766","92","415","4,544","12,543","24,363"
"","","","TOTALS","34","3","","6,766","92","415","4,544","12,543","24,363"
"","","Legislative District 27","","","","","","","","","",""
"","","","Maricopa","35","0","","6,783","27","204","2,134","8,007","17,155"
"","","","TOTALS","35","0","","6,783","27","204","2,134","8,007","17,155"
"","","Legislative District 28","","","","","","","","","",""
"","","","Maricopa","57","0","","5,918","43","295","5,620","9,260","21,136"
"","","","TOTALS","57","0","","5,918","43","295","5,620","9,260","21,136"
"Report Date/Time: 02/04/2015 11:18 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 10"
"","","","","","","2015 January Voter Registration - January 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 29","","","","","","","","","",""
"","","","Maricopa","33","1","","5,207","22","313","2,470","7,247","15,260"
"","","","TOTALS","33","1","","5,207","22","313","2,470","7,247","15,260"
"","","Legislative District 30","","","","","","","","","",""
"","","","Maricopa","29","1","","5,700","36","310","2,798","8,121","16,966"
"","","","TOTALS","29","1","","5,700","36","310","2,798","8,121","16,966"
"","","","STATE TOTALS","1,566","54","","147,117","1,282","5,999","136,230","236,642","527,324"
