Report Date/Time: 08/22/2016 10:11 AM,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,Page Number 1,
,,,,,,"2016 Primary Election - August 30, 2016",,,,,,
,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,,,
,,,,,ACTIVE,,,,,,,
,,Precincts,Date/Period,Democratic,,,Green,Libertarian,Republican,Other,TOTAL,
,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,,
,,,,,,INACTIVE,,,,,,
,Legislative,,,Precincts,Democratic,,,Green,Libertarian,Republican,Other,TOTAL
,,Legislative District 13,,,,,,,,,,
,,,Maricopa,29,"1,895",,,16,91,"2,700","4,462","9,164"
,,,Yuma,21,"2,554",,,13,108,"3,812","5,510","11,997"
,,,TOTALS,50,"4,449",,,29,199,"6,512","9,972","21,161"
,,Legislative District 14,,,,,,,,,,
,,,Cochise,49,"2,301",,,23,72,"2,859","4,064","9,319"
,,,Graham,20,644,,,2,24,"1,259","1,121","3,050"
,,,Greenlee,8,140,,,0,2,114,171,427
,,,Pima,17,784,,,5,45,"1,351","1,619","3,804"
,,,TOTALS,94,"3,869",,,30,143,"5,583","6,975","16,600"
,,Legislative District 15,,,,,,,,,,
,,,Maricopa,42,"2,532",,,44,184,"4,425","5,806","12,991"
,,,TOTALS,42,"2,532",,,44,184,"4,425","5,806","12,991"
,,Legislative District 16,,,,,,,,,,
,,,Maricopa,19,"2,227",,,12,103,"3,319","5,145","10,806"
,,,Pinal,21,"2,181",,,15,77,"2,469","4,322","9,064"
,,,TOTALS,40,"4,408",,,27,180,"5,788","9,467","19,870"
,,Legislative District 17,,,,,,,,,,
,,,Maricopa,39,"4,362",,,33,229,"5,273","9,240","19,137"
,,,TOTALS,39,"4,362",,,33,229,"5,273","9,240","19,137"
,,Legislative District 18,,,,,,,,,,
,,,Maricopa,42,"5,847",,,53,307,"5,392","10,520","22,119"
,,,TOTALS,42,"5,847",,,53,307,"5,392","10,520","22,119"
,,Legislative District 19,,,,,,,,,,
,,,Maricopa,28,"4,491",,,17,164,"1,868","6,746","13,286"
,,,TOTALS,28,"4,491",,,17,164,"1,868","6,746","13,286"
,,Legislative District 20,,,,,,,,,,
,,,Maricopa,47,"3,941",,,42,220,"3,936","7,560","15,699"
,,,TOTALS,47,"3,941",,,42,220,"3,936","7,560","15,699"
,,Legislative District 21,,,,,,,,,,
,,,Maricopa,42,"3,901",,,27,148,"4,347","6,926","15,349"
,,,TOTALS,42,"3,901",,,27,148,"4,347","6,926","15,349"
,,Legislative District 22,,,,,,,,,,
,,,Maricopa,48,"2,931",,,24,120,"4,584","6,241","13,900"
,,,TOTALS,48,"2,931",,,24,120,"4,584","6,241","13,900"
,,Legislative District 23,,,,,,,,,,
,,,Maricopa,57,"3,320",,,37,198,"5,373","7,751","16,679"
,,,TOTALS,57,"3,320",,,37,198,"5,373","7,751","16,679"
,,Legislative District 24,,,,,,,,,,
,,,Maricopa,40,"6,447",,,85,282,"3,009","8,747","18,570"
,,,TOTALS,40,"6,447",,,85,282,"3,009","8,747","18,570"
,,Legislative District 25,,,,,,,,,,
,,,Maricopa,37,"3,846",,,54,211,"5,098","8,117","17,326"
,,,TOTALS,37,"3,846",,,54,211,"5,098","8,117","17,326"
,,Legislative District 26,,,,,,,,,,
,,,Maricopa,34,"7,195",,,103,481,"4,845","14,422","27,046"
,,,TOTALS,34,"7,195",,,103,481,"4,845","14,422","27,046"
,,Legislative District 27,,,,,,,,,,
,,,Maricopa,35,"5,395",,,23,143,"1,571","6,768","13,900"
,,,TOTALS,35,"5,395",,,23,143,"1,571","6,768","13,900"
,,Legislative District 28,,,,,,,,,,
,,,Maricopa,57,"3,518",,,23,208,"3,561","6,148","13,458"
,,,TOTALS,57,"3,518",,,23,208,"3,561","6,148","13,458"
,,Legislative District 29,,,,,,,,,,
,,,Maricopa,33,"4,190",,,18,191,"1,925","6,065","12,389"
,,,TOTALS,33,"4,190",,,18,191,"1,925","6,065","12,389"
Report Date/Time: 08/22/2016 10:11 AM,,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,Page Number 10
,,,,,,,"2016 Primary Election - August 30, 2016",,,,,
,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,,
,,,,,,INACTIVE,,,,,,
,Legislative,,,Precincts,Democratic,,,Green,Libertarian,Republican,Other,TOTAL
,,Legislative District 30,,,,,,,,,,
,,,Maricopa,29,"4,456",,,30,180,"2,029","6,642","13,337"
,,,TOTALS,29,"4,456",,,30,180,"2,029","6,642","13,337"
,,,STATE TOTALS,"1,470","144,061",,,"1,429","6,051","136,980","252,778","541,299"
